up,down,vwin,ventry,vexit,cagr,maxdd,sharpe,calmar,final,time_in_mkt,trades
40,20,20,120.0,150.0,5.457340639856811,-50.64817003721935,0.33951584911846927,0.10775000628544774,251114.48863467708,25.934418711304748,41
40,20,30,,60.0,2.8870276553729424,-49.19179141262816,0.2547191991624121,0.05868921566925911,163750.66755219837,16.257739050676452,45
40,20,30,,70.0,6.494268333186093,-50.64817003721933,0.43570240061767374,0.1282231584756905,297512.4153557094,18.894748910800274,45
40,20,30,,80.0,4.799141412893082,-50.648170037219366,0.32453636903650845,0.09475448785941092,225297.17904745127,21.119009401513413,45
40,20,30,,100.0,3.434938488932038,-50.64817003721937,0.2624947705077953,0.0678195971623029,179536.27163369147,24.329282274707637,44
40,20,30,,120.0,3.837701913063496,-50.64817003721937,0.2779131453024313,0.07577177833361635,192042.914890367,24.466865397844533,44
40,20,30,,150.0,4.223565549767749,-50.64817003721937,0.29069422538949397,0.08339028925751937,204791.07115818787,25.544599862416877,44
40,20,30,90.0,,3.6827390639798896,-57.88531943534223,0.2727797541973543,0.06362129638229777,187136.8579061569,22.678284797064894,37
40,20,30,90.0,60.0,2.791932915579576,-49.19179141262816,0.2501311008872684,0.0567560732269419,161147.81290415206,16.097225407016737,38
40,20,30,90.0,70.0,6.395839551954752,-50.64817003721937,0.4330836279067758,0.12627977570077453,292783.3868593009,18.734235267140566,38
40,20,30,90.0,80.0,4.702279375857565,-50.64817003721937,0.32098500472464786,0.0928420389601844,221716.02839663974,20.958495757853704,38
40,20,30,90.0,100.0,3.28057670638362,-57.88531943534223,0.2568800771773134,0.05667372553844186,174949.71773832725,22.540701673927998,37
40,20,30,90.0,120.0,3.6827390639798896,-57.88531943534223,0.2727797541973543,0.06362129638229777,187136.8579061569,22.678284797064894,37
40,20,30,90.0,150.0,3.6827390639798896,-57.88531943534223,0.2727797541973543,0.06362129638229777,187136.8579061569,22.678284797064894,37
40,20,30,120.0,,3.8785228788892123,-50.64817003721935,0.2796648917218363,0.07657774952261924,193355.31351647462,24.375143315753267,40
40,20,30,120.0,60.0,2.9274748894936087,-49.19179141262815,0.25799491721877976,0.05951145110649679,164869.7202974788,16.166016968585186,41
40,20,30,120.0,70.0,6.536133655782539,-50.64817003721935,0.44013728059859114,0.12904974949695894,299545.58010633686,18.80302682870901,41
40,20,30,120.0,80.0,4.840340342485749,-50.64817003721935,0.32694970871959417,0.09556792158391456,226836.83339198466,21.02728731942215,41
40,20,30,120.0,100.0,3.475601119281624,-50.64817003721935,0.26422431446011146,0.06862244216775337,180763.20133512336,24.23756019261637,40
40,20,30,120.0,120.0,3.8785228788892123,-50.64817003721935,0.2796648917218363,0.07657774952261924,193355.31351647462,24.375143315753267,40
40,20,30,120.0,150.0,3.8785228788892123,-50.64817003721935,0.2796648917218363,0.07657774952261924,193355.31351647462,24.375143315753267,40
40,20,40,,60.0,2.5556694253366485,-55.60202905982927,0.24519830648264226,0.045963600043924295,154848.73690449467,13.460215546892915,45
40,20,40,,70.0,4.683474058127746,-50.648170037219366,0.3521127645977547,0.09247074582726371,221027.0115972538,16.67048842008714,45
40,20,40,,80.0,4.780794407469369,-55.78038875214703,0.3267141536641073,0.08570744152953491,224614.70288301402,20.63746847053428,44
40,20,40,,100.0,4.880895214479564,-50.648170037219366,0.31923365368706524,0.09636863900300413,228362.09771514926,24.398073836276083,44
40,20,40,,120.0,3.4672672838192087,-50.64817003721937,0.2627495361170525,0.06845789850395875,180511.09931419848,24.833753726209583,44
40,20,40,,150.0,5.784982160210705,-50.64817003721937,0.34649308853951466,0.11421897683488953,264981.7061051996,27.080944737445538,44
40,20,40,90.0,,4.677485209619081,-52.39658561270952,0.3180192406506424,0.08927080180744625,220808.00731956147,21.440036688832837,34
40,20,40,90.0,60.0,1.9228861358895788,-55.00031971682434,0.20492103887640967,0.03496136287552119,139101.26053704738,13.230910341664757,35
40,20,40,90.0,70.0,4.03756190684017,-50.64817003721935,0.3189799193328305,0.07971782403733688,198549.47828781392,16.441183214858977,35
40,20,40,90.0,80.0,4.1342817755732675,-54.25463318196117,0.2987783478844462,0.07620145106700035,201772.31620204862,20.408163265306122,34
40,20,40,90.0,100.0,4.757999402984092,-52.39658561270952,0.3214928818781819,0.09080743234211759,223769.48264472128,21.41710616831002,34
40,20,40,90.0,120.0,4.677485209619081,-52.39658561270952,0.3180192406506424,0.08927080180744625,220808.00731956147,21.440036688832837,34
40,20,40,90.0,150.0,4.677485209619081,-52.39658561270952,0.3180192406506424,0.08927080180744625,220808.00731956147,21.440036688832837,34
40,20,40,120.0,,3.7120345219325612,-50.64817003721935,0.2722871935019535,0.0732905950837855,188055.19074823018,24.764962164641137,41
40,20,40,120.0,60.0,2.7982801428812376,-55.60202905982927,0.2624740096143955,0.05032694292271624,161320.3224972371,13.391423985324465,42
40,20,40,120.0,70.0,4.9311184145891085,-50.64817003721935,0.3675025802825804,0.09736024837551728,230264.3825468264,16.60169685851869,42
40,20,40,120.0,80.0,5.028668989718477,-53.104078469110846,0.3384605361329422,0.09469459097465578,234002.01403681553,20.568676908965834,41
40,20,40,120.0,100.0,5.129006600103403,-50.64817003721935,0.3293255549330516,0.10126736259837814,237906.02355558428,24.329282274707637,41
40,20,40,120.0,120.0,3.7120345219325612,-50.64817003721935,0.2722871935019535,0.0732905950837855,188055.19074823018,24.764962164641137,41
40,20,40,120.0,150.0,3.7120345219325612,-50.64817003721935,0.2722871935019535,0.0732905950837855,188055.19074823018,24.764962164641137,41
40,30,10,,,14.077129240236342,-63.314324882398154,0.5642999693027685,0.22233719251344158,979780.7741278989,40.08254987388214,44
40,30,10,,60.0,9.595134431681785,-63.14138209897888,0.5508671443806256,0.15196269249603514,489212.47803349426,24.62737904150424,45
40,30,10,,70.0,12.553406978606807,-55.57579248446435,0.6193194533649975,0.2258790458474521,776131.4798556167,30.29121761063976,44
40,30,10,,80.0,11.335320825420702,-46.89353234469817,0.5506080134580906,0.24172461016795815,642760.7920240298,31.73584040357716,44
40,30,10,,100.0,9.794709721058004,-51.519270334608876,0.47235257861153845,0.19011739990576407,504880.9437430717,35.15248796147672,44
40,30,10,,120.0,9.942271486612464,-51.519270334608876,0.47507180295782286,0.19298160517490068,516768.6479433355,35.61109837193304,44
40,30,10,,150.0,15.237641785516365,-55.54220938378214,0.6009686025497951,0.2743434579677637,1167611.439747607,39.440495299243295,44
40,30,10,90.0,,11.921181417687476,-51.519270334608876,0.538430085758748,0.2313926680300679,703955.3686301995,35.17541848199954,40
40,30,10,90.0,60.0,9.693322014983053,-59.7051527460019,0.5577838139572909,0.16235319012113503,496862.93037815724,24.53565695941298,41
40,30,10,90.0,70.0,12.654244913437275,-51.43424365434947,0.6251951718401957,0.24602762701201272,788268.8581246625,30.199495528548496,40
40,30,10,90.0,80.0,11.435067462391512,-46.89353234469811,0.5555210944341463,0.2438516974651492,652812.4792339846,31.644118321485898,40
40,30,10,90.0,100.0,11.329504993358341,-51.519270334608876,0.5265113827996122,0.21990810273078673,642179.2408436739,34.533363907360695,40
40,30,10,90.0,120.0,11.47912949126777,-51.519270334608876,0.5285802002923302,0.22281234607386288,657299.710240089,34.99197431781702,40
40,30,10,90.0,150.0,11.715085864816865,-51.519270334608876,0.5337318307371529,0.2273923094936978,681827.9979611762,35.08369639990828,40
40,30,10,120.0,,10.445259366190607,-51.519270334608876,0.48844574972510957,0.20274470694849575,559302.099225726,35.72575097454712,41
40,30,10,120.0,60.0,9.661688984260163,-59.7051527460019,0.5563556411521668,0.16182336933904165,494385.9650375764,24.558587479935795,42
40,30,10,120.0,70.0,12.621758020662476,-51.43424365434947,0.623961621666154,0.24539600709371243,784339.1734545913,30.222426049071316,41
40,30,10,120.0,80.0,11.402932152348066,-46.89353234469811,0.5543760750156635,0.24316641511518183,649558.0728653494,31.667048842008715,41
40,30,10,120.0,100.0,9.861385471024931,-51.519270334608876,0.4751660521539579,0.19141159040058048,510220.1268554149,35.08369639990828,41
40,30,10,120.0,120.0,10.00903684737584,-51.519270334608876,0.4778468899114151,0.1942775350343445,522233.54510826286,35.54230681036459,41
40,30,10,120.0,150.0,10.241881627475857,-51.519270334608876,0.4834343170716837,0.19879710176321563,541721.6027666788,35.63402889245586,41
40,30,15,,60.0,9.21542133249369,-58.06732832435013,0.5240368175716175,0.1587023477474039,460658.51621947554,26.80577849117175,45
40,30,15,,70.0,9.728255666752638,-53.01329725537093,0.5035457415320385,0.1835059536080269,499611.9305889776,30.91034166475579,45
40,30,15,,80.0,11.2008704769889,-50.76536841765552,0.5263292268468261,0.22063999191018155,629442.5509543606,34.07475349690438,45
40,30,15,,100.0,9.942271486612464,-51.519270334608876,0.47507180295782286,0.19298160517490068,516768.6479433355,35.61109837193304,44
40,30,15,,120.0,9.942271486612464,-51.519270334608876,0.47507180295782286,0.19298160517490068,516768.6479433355,35.61109837193304,44
40,30,15,,150.0,14.077129240236342,-63.314324882398154,0.5642999693027685,0.22233719251344158,979780.7741278989,40.08254987388214,44
40,30,15,90.0,,6.357807860943043,-51.519270334608876,0.3638230423247488,0.1234064034612712,290975.1913600503,34.51043338683788,39
40,30,15,90.0,60.0,8.687945780208949,-52.83048580455626,0.5049580419000305,0.16444947737845095,423590.11024829414,26.66819536803485,39
40,30,15,90.0,70.0,9.1983032886644,-48.63285391904528,0.4860843856497077,0.18913764147948184,459409.009728843,30.772758541618895,39
40,30,15,90.0,80.0,8.032856069464533,-50.765368417655544,0.4292213379309194,0.15823496056163375,381461.8626131984,33.157532675991746,39
40,30,15,90.0,100.0,6.357807860943043,-51.519270334608876,0.3638230423247488,0.1234064034612712,290975.1913600503,34.51043338683788,39
40,30,15,90.0,120.0,6.357807860943043,-51.519270334608876,0.3638230423247488,0.1234064034612712,290975.1913600503,34.51043338683788,39
40,30,15,90.0,150.0,6.357807860943043,-51.519270334608876,0.3638230423247488,0.1234064034612712,290975.1913600503,34.51043338683788,39
40,30,15,120.0,,13.759696589185921,-56.37728958262761,0.5694969306447432,0.24406452830655245,933597.0240308603,37.97294198578307,42
40,30,15,120.0,60.0,8.721045580675458,-58.06732832435022,0.5031371648053491,0.15018851103260308,425830.9705171484,26.75991745012612,43
40,30,15,120.0,70.0,9.231558513281923,-53.013297255370894,0.4853325967671104,0.1741366598801144,461839.35777557304,30.86448062371016,43
40,30,15,120.0,80.0,10.697507368792492,-50.765368417655544,0.5100526675373227,0.21072450968507175,581854.2866794242,34.02889245585875,43
40,30,15,120.0,100.0,9.444605566729859,-51.519270334608876,0.45949653985866795,0.18332180377145788,477698.96167880914,35.56523733088741,42
40,30,15,120.0,120.0,9.444605566729859,-51.519270334608876,0.45949653985866795,0.18332180377145788,477698.96167880914,35.56523733088741,42
40,30,15,120.0,150.0,13.759696589185921,-56.37728958262761,0.5694969306447432,0.24406452830655245,933597.0240308603,37.97294198578307,42
40,30,20,,60.0,14.264635786980694,-32.502382887196354,0.7267749420771318,0.43887969188252823,1008064.0177422299,27.03508369639991,45
40,30,20,,70.0,10.569140993613235,-48.69486619387033,0.5330013608600777,0.21704836299444785,570272.755480582,30.91034166475579,45
40,30,20,,80.0,8.892699226539191,-48.69486619387031,0.4556183246321712,0.18262087816679534,437632.2327720093,33.639073606970875,45
40,30,20,,100.0,9.942271486612464,-51.519270334608876,0.47507180295782286,0.19298160517490068,516768.6479433355,35.61109837193304,44
40,30,20,,120.0,11.001583579958595,-51.519270334608876,0.5054385373305982,0.21354307831817465,610179.3191891274,35.74868149506994,44
40,30,20,,150.0,14.077129240236342,-63.314324882398154,0.5642999693027685,0.22233719251344158,979780.7741278989,40.08254987388214,44
40,30,20,90.0,,9.388282879724287,-51.519270334608876,0.4604686541752382,0.18222856843175358,473457.02170728997,33.570282045402436,39
40,30,20,90.0,60.0,14.42237435274507,-32.39676652748887,0.7368637754737422,0.44517943914271785,1032451.135552626,26.89750057326301,39
40,30,20,90.0,70.0,10.721778050547016,-43.911827198310164,0.5402029029578967,0.24416606492201756,584068.8127023379,30.772758541618895,39
40,30,20,90.0,80.0,7.398056712858425,-46.964640335028975,0.4073996328643867,0.15752397250534295,344430.50493755285,31.804631965145607,39
40,30,20,90.0,100.0,8.95623507105916,-51.519270334608876,0.44931820706755937,0.17384242852994503,442077.97404101887,33.386837881219904,39
40,30,20,90.0,120.0,10.00604653934678,-51.519270334608876,0.48085559324529853,0.19421949251919163,521987.62115776754,33.524421004356796,39
40,30,20,90.0,150.0,9.388282879724287,-51.519270334608876,0.4604686541752382,0.18222856843175358,473457.02170728997,33.570282045402436,39
40,30,20,120.0,,10.445259366190607,-51.519270334608876,0.48844574972510957,0.20274470694849575,559302.099225726,35.72575097454712,41
40,30,20,120.0,60.0,14.334026018123458,-32.50238288719633,0.7329437312062635,0.441014619385647,1018724.4287686168,26.96629213483146,42
40,30,20,120.0,70.0,10.636287037513558,-43.911827198310135,0.5369062782405798,0.24221918594913025,576303.465696974,30.841550103187345,42
40,30,20,120.0,80.0,8.958827206706,-46.964640335028975,0.45872273511246386,0.19075685755915353,442260.25182400795,33.570282045402436,42
40,30,20,120.0,100.0,10.00903684737584,-51.519270334608876,0.4778468899114151,0.1942775350343445,522233.54510826286,35.54230681036459,41
40,30,20,120.0,120.0,11.06899223609068,-51.519270334608876,0.5082643253883742,0.21485149467761214,616632.0466229705,35.67988993350149,41
40,30,20,120.0,150.0,10.445259366190607,-51.519270334608876,0.48844574972510957,0.20274470694849575,559302.099225726,35.72575097454712,41
40,30,30,,60.0,12.144521540011354,-34.10688237997017,0.6534626579167766,0.35607246082225985,728697.3296790608,24.764962164641137,45
40,30,30,,70.0,11.739519447172043,-32.38180514122585,0.5970932617507895,0.36253443549464925,684416.6319997587,28.433845448291677,45
40,30,30,,80.0,9.753983800963862,-48.694866193870325,0.4854098244761569,0.2003082575918791,501645.68739315367,31.254299472598028,45
40,30,30,,100.0,8.291447634217587,-51.519270334608876,0.42482140121816614,0.1609387629204771,397596.60609868355,33.9601008942903,44
40,30,30,,120.0,8.713121730905682,-51.519270334608876,0.4364280436444494,0.16912354686538536,425293.51028017845,34.09768401742719,44
40,30,30,,150.0,8.52299733830053,-58.206726832203316,0.4216627298952378,0.1464263290885671,412587.76977018634,36.16143086448063,44
40,30,30,90.0,,7.879337235879924,-52.5347448656517,0.41474194543445436,0.14998335398848767,372177.0999595799,32.011006649850955,37
40,30,30,90.0,60.0,12.040870435123562,-34.10688237997017,0.6523628775929533,0.3530334523390728,717114.5174687259,24.604448520981425,38
40,30,30,90.0,70.0,11.63624267099712,-31.465400658271413,0.5953140965262554,0.3698107263076678,673537.6716973019,28.27333180463196,38
40,30,30,90.0,80.0,9.652542183213942,-43.911827198310164,0.4829116359343375,0.21981645490683194,493671.91343166627,31.09378582893832,38
40,30,30,90.0,100.0,7.460897204391803,-52.5347448656517,0.40257980958735307,0.1420183389768376,347939.36007651367,31.873423526714056,37
40,30,30,90.0,120.0,7.879337235879924,-52.5347448656517,0.41474194543445436,0.14998335398848767,372177.0999595799,32.011006649850955,37
40,30,30,90.0,150.0,7.879337235879924,-52.5347448656517,0.41474194543445436,0.14998335398848767,372177.0999595799,32.011006649850955,37
40,30,30,120.0,,8.755859335313554,-51.519270334608876,0.4383266930987067,0.16995309286109334,428199.9159598812,34.00596193533593,40
40,30,30,120.0,60.0,12.188608105844256,-34.10688237997017,0.6584396066091736,0.3573650611057379,733677.1612696466,24.673240082549874,41
40,30,30,120.0,70.0,11.783446797457152,-32.38180514122584,0.6008710328409393,0.36389097970500234,689093.8545259556,28.34212336620041,41
40,30,30,120.0,80.0,9.797130591960146,-43.91182719831009,0.4878238365325005,0.2231091534341158,505073.8748444004,31.162577390506762,41
40,30,30,120.0,100.0,8.334019468933196,-51.519270334608876,0.4267233176464101,0.16176509129118408,400313.73440246255,33.86837881219903,40
40,30,30,120.0,120.0,8.755859335313554,-51.519270334608876,0.4383266930987067,0.16995309286109334,428199.9159598812,34.00596193533593,40
40,30,30,120.0,150.0,8.755859335313554,-51.519270334608876,0.4383266930987067,0.16995309286109334,428199.9159598812,34.00596193533593,40
40,30,40,,60.0,10.33831038603028,-37.9200347698885,0.600110682409974,0.27263451757801954,549991.2134816993,22.059160742948865,45
40,30,40,,70.0,10.908091636841544,-37.92003476988858,0.5793664628657117,0.28766038066777844,601335.0146822687,25.773905067645035,45
40,30,40,,80.0,11.720773733139488,-43.75300127478384,0.5634770541580517,0.2678850225503163,682429.7782238617,29.99312084384316,44
40,30,40,,100.0,9.124141855084368,-46.069977224227465,0.4512904957723094,0.19804962808373447,454032.5011137531,33.89130933272185,44
40,30,40,,120.0,7.420142931911955,-58.20672683220334,0.3922655842198523,0.1274791306046555,345659.9262042376,34.64801650997478,44
40,30,40,,150.0,10.18519282039707,-58.206726832203316,0.46861243990402457,0.17498308829078557,536914.8753921747,37.858289383168994,44
40,30,40,90.0,,9.669405785788477,-45.65200945264909,0.4810740788202488,0.21180679452495343,494989.1394637807,31.323091034166477,34
40,30,40,90.0,60.0,9.657507078038229,-37.920034769888524,0.5738888023043724,0.2546808603062528,494059.3808446101,21.829855537720707,35
40,30,40,90.0,70.0,10.223772696255296,-37.92003476988853,0.555093794972377,0.26961401165100646,540181.7297286557,25.544599862416877,35
40,30,40,90.0,80.0,11.031440426667327,-42.990706423639466,0.5415832362451516,0.2566005852046531,613029.4910800861,29.763815638615,34
40,30,40,90.0,100.0,9.753759586665357,-45.65200945264909,0.483979173129808,0.21365455110540302,501627.9300608199,31.30016051364366,34
40,30,40,90.0,120.0,9.669405785788477,-45.65200945264909,0.4810740788202488,0.21180679452495343,494989.1394637807,31.323091034166477,34
40,30,40,90.0,150.0,9.669405785788477,-45.65200945264909,0.4810740788202488,0.21180679452495343,494989.1394637807,31.323091034166477,34
40,30,40,120.0,,7.674261286377226,-54.31045290240439,0.40062544884633344,0.14130357741939356,360106.0743816762,34.57922494840633,41
40,30,40,120.0,60.0,10.599332100435843,-37.920034769888524,0.6150588988042539,0.27951799529605237,572976.9690290514,21.990369181380416,42
40,30,40,120.0,70.0,11.170461253697317,-37.92003476988853,0.5920471120772907,0.29457940430390994,626466.5791704532,25.70511350607659,42
40,30,40,120.0,80.0,11.985065870589429,-43.753001274783855,0.5740338732986368,0.27392557130696255,710950.5321486136,29.92432928227471,41
40,30,40,120.0,100.0,9.382291272910305,-43.753001274783855,0.46017813255451373,0.21443766140718662,473007.85894735943,33.82251777115341,41
40,30,40,120.0,120.0,7.674261286377226,-54.31045290240439,0.40062544884633344,0.14130357741939356,360106.0743816762,34.57922494840633,41
40,30,40,120.0,150.0,7.674261286377226,-54.31045290240439,0.40062544884633344,0.14130357741939356,360106.0743816762,34.57922494840633,41
40,40,10,,,26.089342687776185,-61.20199168134688,0.7445611177252539,0.4262825762862826,5553165.895446476,66.81953680348543,46
40,40,10,,60.0,7.548152036165479,-64.00311742213265,0.43155696400709814,0.11793413102648785,352867.33770009235,29.970190323320338,46
40,40,10,,70.0,14.510379159853404,-42.790247845702,0.6270899947578407,0.33910481687735483,1046297.60115673,40.816326530612244,46
40,40,10,,80.0,12.411438261257324,-54.81669902903366,0.5432915773982033,0.2264171042966963,759341.5908807667,42.857142857142854,46
40,40,10,,100.0,13.659084290918933,-61.430395847589445,0.533985726731264,0.22235058235352267,919392.2593936739,54.96445769318964,46
40,40,10,,120.0,17.118321269687662,-54.81669902903372,0.6031126484389241,0.3122829643685937,1545686.578069014,56.68424673240082,46
40,40,10,,150.0,29.08922846498858,-59.50578372630915,0.802956938081117,0.48884707743337275,8346150.692994435,66.0398991057097,46
40,40,10,90.0,,19.426902006319757,-59.50578372630915,0.6463021071157407,0.32647081997393457,2167780.805462522,58.31231368952076,42
40,40,10,90.0,60.0,7.644505703613502,-60.647225324878804,0.43655903561792714,0.12604872956121144,358385.5835999409,29.87846824122908,42
40,40,10,90.0,70.0,14.612970369316546,-42.79024784570198,0.6316570678669261,0.34150235404126855,1062659.918749616,40.72460444852098,42
40,40,10,90.0,80.0,12.512149004626828,-54.81669902903366,0.5471206170079668,0.22825433173201054,771216.4037999032,42.765420775051595,42
40,40,10,90.0,100.0,14.89279181856029,-59.334022387719564,0.5660994815035765,0.25099919437861457,1108523.1155707566,54.23068103645953,42
40,40,10,90.0,120.0,18.389576932853945,-54.816699029033714,0.6341665636274026,0.3354739934835166,1863654.2604208274,55.95047007567072,42
40,40,10,90.0,150.0,20.070300102697058,-59.50578372630915,0.6612948333344472,0.3372831823375082,2379297.2368444395,58.19766108690667,42
40,40,10,120.0,,18.21625403452609,-59.50578372630915,0.6185205711187134,0.30612577288805937,1816937.8128072696,58.97729878468241,43
40,40,10,120.0,60.0,7.6134635043845655,-60.647225324878804,0.4353015756285311,0.12553688093066573,356598.9567158118,29.901398761751892,43
40,40,10,120.0,70.0,14.57991862517809,-42.79024784570198,0.6306133733085411,0.34072994103123794,1057362.3374115108,40.7475349690438,43
40,40,10,120.0,80.0,12.479703089043426,-54.81669902903366,0.5461464463917409,0.2276624333477934,767371.7291713379,42.788351295574415,43
40,40,10,120.0,100.0,13.728106784852457,-59.334022387719564,0.5359725192874837,0.23136989929901972,929114.9547851507,54.89566613162119,43
40,40,10,120.0,120.0,17.189444477038542,-54.816699029033714,0.6050845254616978,0.3135804377409544,1562032.4191566468,56.61545517083238,43
40,40,10,120.0,150.0,18.85312991030361,-59.50578372630915,0.6331421974604274,0.3168285287530483,1994221.512911754,58.86264618206833,43
40,40,15,,60.0,9.747353540195025,-56.15168214791406,0.4997527017629834,0.17358969789219614,501120.8338944662,34.57922494840633,46
40,40,15,,70.0,11.877229417860713,-54.8166990290337,0.5322771836357958,0.21667173741289913,699180.465577725,42.53611556982344,46
40,40,15,,80.0,18.351061873180583,-54.81669902903366,0.6629872556832604,0.3347713780331965,1853176.360289048,51.960559504700754,46
40,40,15,,100.0,15.037885572866983,-61.41932293374887,0.5587751345692722,0.24483965069246832,1133032.3023021005,56.592524650309564,46
40,40,15,,120.0,18.53011652855805,-59.50578372630917,0.6270254115682011,0.31140026007867483,1902363.0397305293,58.83971566154552,46
40,40,15,,150.0,26.089342687776185,-61.20199168134688,0.7445611177252539,0.4262825762862826,5553165.895446476,66.81953680348543,46
40,40,15,90.0,,14.227480688691841,-59.50578372630915,0.5402427504314572,0.23909408124308898,1002399.1855630662,56.17977528089888,40
40,40,15,90.0,60.0,9.217308925486535,-54.881844215465925,0.482494494912002,0.16794823601953704,460796.4941560733,34.44164182526943,40
40,40,15,90.0,70.0,11.336898183907774,-54.816699029033735,0.5172278373674936,0.2068146821081505,642918.6047141614,42.39853244668654,40
40,40,15,90.0,80.0,14.979344839386034,-54.8166990290337,0.5872331962832888,0.2732624383575562,1123082.805690177,51.04333868378812,40
40,40,15,90.0,100.0,11.664896930046131,-59.334022387719564,0.48616367972571267,0.19659710332499605,676539.6049302188,53.909653749140105,40
40,40,15,90.0,120.0,15.054733311176038,-59.50578372630915,0.5594191820856682,0.25299613530709497,1135911.073954525,56.15684476037606,40
40,40,15,90.0,150.0,14.227480688691841,-59.50578372630915,0.5402427504314572,0.23909408124308898,1002399.1855630662,56.17977528089888,40
40,40,15,120.0,,22.190763642197343,-59.50578372630915,0.6886069971424238,0.37291776114169883,3222468.193102423,61.339142398532445,44
40,40,15,120.0,60.0,9.250569938076026,-56.15168214791415,0.48185942314110364,0.1647425256772945,463234.18222007557,34.533363907360695,44
40,40,15,120.0,70.0,11.37080469569245,-54.816699029033735,0.5169749548430852,0.20743322558824434,646319.74823134,42.490254528777804,44
40,40,15,120.0,80.0,17.81533262837076,-54.8166990290337,0.650063829975816,0.32499827504999634,1713069.1396256373,51.91469846365513,44
40,40,15,120.0,100.0,14.517153789078584,-61.41932293374883,0.5470973685682279,0.23636134518672242,1047370.7267504581,56.54666360926392,44
40,40,15,120.0,120.0,17.99357677293585,-59.50578372630915,0.6158128421361228,0.30238366165708347,1758537.1179775314,58.793854620499886,44
40,40,15,120.0,150.0,22.190763642197343,-59.50578372630915,0.6886069971424238,0.37291776114169883,3222468.193102423,61.339142398532445,44
40,40,20,,60.0,15.590725589698318,-53.85848873111764,0.6894170651083082,0.2894757345965134,1231177.3321988033,36.29901398761752,46
40,40,20,,70.0,12.867149452025451,-54.81669902903362,0.555038034037083,0.2347304686334793,814485.0912833553,44.89795918367347,46
40,40,20,,80.0,14.587003439412637,-54.81669902903368,0.5724580567084369,0.2661051047909074,1058495.8018831774,51.616601696858524,46
40,40,20,,100.0,18.106317119704563,-54.81669902903368,0.6199334995637257,0.3303065934363276,1787880.3825188735,58.77092409997707,46
40,40,20,,120.0,18.811721553528372,-59.50578372630917,0.6308235347030522,0.31613265762620624,1982216.5501658136,59.00022930520523,46
40,40,20,,150.0,26.089342687776185,-61.20199168134688,0.7445611177252539,0.4262825762862826,5553165.895446476,66.81953680348543,46
40,40,20,90.0,,17.507015955928228,-59.50578372630915,0.6098824105183152,0.294206963754145,1637025.7514433647,55.65237330887412,40
40,40,20,90.0,60.0,15.750294778753204,-53.85848873111762,0.6968553772916094,0.29243848369724523,1260962.0146369878,36.16143086448063,40
40,40,20,90.0,70.0,13.022958833938425,-54.816699029033636,0.5605563871428526,0.237572839383138,834189.1413499641,44.76037606053657,40
40,40,20,90.0,80.0,12.367133031323263,-54.81669902903372,0.5219917801751693,0.2256088609927606,754172.3152249402,48.45218986470993,40
40,40,20,90.0,100.0,17.469031498254562,-54.81669902903368,0.6135510711514575,0.3186808364546374,1627880.4760677665,55.37720706260032,40
40,40,20,90.0,120.0,18.17062966570799,-59.50578372630915,0.6245497643173431,0.30535905130301233,1804825.2293071267,55.60651226782848,40
40,40,20,90.0,150.0,17.507015955928228,-59.50578372630915,0.6098824105183152,0.294206963754145,1637025.7514433647,55.65237330887412,40
40,40,20,120.0,,18.21625403452609,-59.50578372630915,0.6185205711187134,0.30612577288805937,1816937.8128072696,58.97729878468241,43
40,40,20,120.0,60.0,15.660921124050509,-53.85848873111762,0.6936841074616352,0.2907790673859394,1244197.1961921623,36.23022242604907,43
40,40,20,120.0,70.0,12.935691022520679,-54.816699029033636,0.5578958219518185,0.23598084619559628,823098.3794229255,44.82916762210502,43
40,40,20,120.0,80.0,14.656589436863632,-54.81669902903372,0.5748355788761425,0.2673745354330941,1069689.5357325843,51.54781013529007,43
40,40,20,120.0,100.0,18.178040313743658,-54.81669902903368,0.6218692929874673,0.3316150121355475,1806787.4552922407,58.70213253840863,43
40,40,20,120.0,120.0,18.883873123121965,-59.50578372630915,0.6327267963644401,0.31734517118497985,2003178.7537522558,58.931437743636785,43
40,40,20,120.0,150.0,18.21625403452609,-59.50578372630915,0.6185205711187134,0.30612577288805937,1816937.8128072696,58.97729878468241,43
40,40,30,,60.0,10.165031447675222,-53.85848873111756,0.5118436373484284,0.1887359205049922,535215.0726034831,34.37285026370099,46
40,40,30,,70.0,13.333255468313165,-54.816699029033636,0.5773831888579676,0.2432334617823524,874775.6056902258,42.12336620041275,46
40,40,30,,80.0,13.72533205802078,-61.00688177829483,0.5498247631206352,0.22498006221494848,928722.237294616,48.268745700527404,46
40,40,30,,100.0,16.0818826808657,-59.50578372630917,0.5791891468324588,0.27025747202713424,1325040.1863812446,55.85874799357945,46
40,40,30,,120.0,15.696003921812585,-59.50578372630917,0.568972627153311,0.2637727450831463,1250752.8717152772,56.01926163723917,46
40,40,30,,150.0,18.84694308281054,-61.201991681346904,0.6226024682692086,0.30794656456506625,1992423.5070625977,61.453795001146524,46
40,40,30,90.0,,14.763011509082524,-54.81669902903366,0.5561273348814818,0.269315952448419,1087024.7556901032,52.94657188718184,39
40,40,30,90.0,60.0,10.063209913526716,-53.858488731117625,0.509479914771025,0.1868453822342871,526707.7055175646,34.21233662004127,39
40,40,30,90.0,70.0,13.22850565986502,-54.81669902903366,0.5752822229283595,0.2413225512331296,860870.8455734883,41.96285255675304,39
